Cock,, 1
blame., 2
Quoth, 1
'Before, 1
tumbled, 1
wed.', 1
answers:, 1
'So, 1
'a', 1
sun,, 1
bed.', 1
thus?, 2
patient;, 1
cold, 2
counsel., 1
coach!, 1
ladies., 2
close;, 1
Horatio.], 2
springs, 1
sorrows, 1
spies., 1
battalions!, 1
First,, 1
slain;, 2
Next,, 1
remove;, 1
people, 1
muddied,, 1
Thick, 1
unwholesome, 1
whispers, 1
Polonius', 1
greenly, 1
hugger-mugger, 1
inter, 1
Poor, 1
Divided, 1
fair-judgment,, 1
Pictures, 1
beasts;, 1
Last,, 1
containing, 1
buzzers, 1
infect, 1
Feeds, 1
wonder,, 2
clouds,, 2
speeches, 1
necessity,, 1
beggar'd,, 1
stick, 1
person, 2
arraign, 1
murd'ring, 1
piece,, 1
places, 1
Give,, 1
superfluous, 1
within., 2
Switzers?, 1
guard, 1
door., 2
Messenger., 2
Mess., 3
Yourself,, 1
lord:, 1
ocean,, 1
overpeering, 1
Eats, 1
flats, 1
impetuous, 1
riotous, 1
O'erbears, 1
offices., 1
rabble, 1
Antiquity, 1
forgot,, 1
known,, 1
ratifiers, 1
props, 1
'Choose, 1
we!, 1
king!', 2
Caps,, 1
tongues, 2
applaud, 1
'Laertes, 1
king!, 1
cry!, 1
counter,, 1
dogs!, 1
broke., 1
king?-, 1
Sirs,, 1
staid, 1
without., 1
in!, 1
Keep, 2
Followers.], 1
father!, 1
Calmly,, 1
drop, 1
calm, 2
bastard;, 1
Cries, 1
cuckold, 1
brands, 1
harlot, 1
unsmirched, 1
brows, 1
rebellion, 1
giantlike?, 1
Gertrude., 3
person., 1
divinity, 2
hedge, 1
peep, 1
would,, 1
Acts, 1
incens'd., 2
Dead., 1
fill., 1
dead?, 1
juggled, 1
with:, 1
allegiance!, 1
blackest, 1
Conscience, 1
profoundest, 1
pit!, 1
damnation., 1
stand,, 1
negligence,, 1
comes;, 1
reveng'd, 1
throughly, 1
certainty, 1
swoopstake, 1
foe,, 1
Winner, 1
loser?, 1
enemies., 1
ope, 1
life-rend'ring, 1
pelican,, 1
Repast, 1
child, 1
guiltless, 1
sensibly, 1
pierce, 1
within:, 1
'Let, 1
in.', 1
brains!, 1
seven, 1
Burn, 1
eye!, 1
paid, 1
weight, 1
beam., 1
May!, 1
Dear, 1
possible, 2
maid's, 1
wits, 2
life?, 1
Nature, 1
fine, 7
instance, 1
bore, 4
barefac'd, 1
bier, 1
(Hey, 1
non, 1
nony,, 2
hey, 1
nony), 1
rain'd, 1
tear., 1
dove!, 1
Hadst, 1
wits,, 1
persuade, 1
sing, 4
'A-down, 1
a-down,, 1
a-down-a.', 1
wheel, 1
becomes, 2
steward,, 1
master's, 1
nothing's, 1
rosemary,, 1
remember., 2
pansies,, 1
document, 1
madness!, 1
fitted., 1
fennel, 1
columbines., 1
rue, 2
herb, 1
Sundays., 1
difference!, 1
daisy., 1
violets,, 1
wither'd, 1
died., 1
bonny, 1
Robin, 1
joy., 1
Thought, 1
affliction,, 1
itself,, 1
turns, 1
prettiness., 1
again?, 2
dead;, 2
deathbed;, 1
flaxen, 1
poll., 1
moan., 1
'a'mercy, 1
Christian, 4
God., 1
wi',, 1
God?, 1
commune, 1
right., 2
apart,, 1
collateral, 1
touch'd,, 1
give,, 1
satisfaction;, 1
patience, 3
jointly, 1
labour, 1
due, 1
content., 1
obscure, 1
funeral-, 1
trophy,, 1
hatchment, 1
rite, 1
formal, 1
ostentation,-, 1
Cry, 1
heard,, 3
call't, 1
shall;, 1
axe, 1
fall., 1
VI., 1
Servant., 1
Seafaring, 1
Attendant.], 1
greeted,, 1
Sailors., 1
Sailor., 2
an't, 1
letter, 1
sir,-, 1
ambassador, 1
England-, 1
(reads, 1
letter), 1
'Horatio,, 1
overlook'd, 1
pirate, 1
appointment, 1
chase., 1
Finding, 1
compelled, 1
valour,, 1
grapple, 1
boarded, 1
got, 2
clear, 1
ship;, 1
became, 1
prisoner., 1
dealt, 1
thieves, 1
mercy;, 1
did:, 1
sent,, 1
repair, 2
dumb;, 1
am., 1
'He, 1
knowest, 1
letters,, 1
speedier, 1
VII., 1
acquittance, 1
seal,, 1
knowing, 2
slain, 1
Pursued, 1
appears., 1
proceeded, 1
feats, 1
crimeful, 1
safety,, 1
wisdom,, 1
else,, 1
mainly, 1
stirr'd, 1
reasons,, 2
perhaps,, 1
seein, 1
unsinew'd,, 1
strong., 1
Lives, 1
myself,-, 1
plague,, 1
which,-, 1
She's, 1
conjunctive, 1
moves, 2
sphere,, 1
public, 1
gender, 1
dipping, 1
Would,, 1
turneth, 1
wood, 1
stone,, 1
Convert, 1
graces;, 1
arrows,, 1
slightly, 1
timber'd, 1
wind,, 1
reverted, 1
aim'd, 1
driven, 1
desp'rate, 2
praises, 1
Stood, 1
challenger, 1
mount, 1
perfections., 1
flat, 2
shook, 1
danger,, 1
pastime., 1
ourself,, 1
imagine-, 1
Messenger, 1
letters., 1
news?, 1
Letters,, 1
Hamlet:, 1
Majesty;, 1
say;, 1
Claudio;, 1
[Reads]'High, 1
Mighty,-You, 1
naked, 1
kingly, 1
(first, 1
asking, 1
thereunto), 1
recount, 1
return., 1
'HAMLET.', 1
mean?, 1
back?, 1
abuse,, 1
thing?, 1
Know, 1
hand?, 1
'Naked!', 1
postscript, 1
'alone.', 1
advise, 1
warms, 1
sickness, 1
teeth,, 1
'Thus, 1
didest, 1
thou.', 1
otherwise?),, 1
rul'd, 1
o'errule, 1
checking, 1
voyage,, 1
undertake, 2
exploit, 1
ripe, 1
device,, 1
Under, 2
fall;, 1
uncharge, 1
practice, 2
rul'd;, 1
devise, 1
organ., 1
travel, 1
hearing,, 1
shine,, 1
envy, 2
regard,, 1
unworthiest, 1
siege., 1
riband, 1
youth-, 1
needfull, 1
careless, 1
livery, 1
Thin, 1
settled, 1
sables, 1
weeds,, 1
graveness., 1
gentleman, 5
Normandy., 1
serv'd, 1
against,, 1
French,, 1
horseback;, 1
gallant, 1
in't., 2
grew, 1
seat,, 1
doing, 1
horse, 2
incorps'd, 1
demi-natur'd, 1
beast., 1
topp'd, 1
forgery, 1
tricks,, 1
did., 1
Norman, 1
was't?, 1
Norman., 1
Lamound., 1
same., 1
broach, 1
gem, 1
nation., 1
masterly, 1
defence,, 1
rapier, 1
especially,, 1
'twould, 1
sight, 3
match, 1
scrimers, 1
swore, 1
guard,, 1
oppos'd, 1
envenom, 1
painting, 1
sorrow,, 1
heart,', 1
ask, 1
begun, 2
passages, 1
proof,, 1
qualifies, 1
spark, 1
fire, 1
wick, 1
snuff, 1
abate, 1
goodness, 1
goodness,, 1
growing, 1
plurisy,, 1
too-much., 1
would;, 1
'would', 1
changes,, 1
abatements, 1
delays, 1
tongues,, 1
accidents;, 1
'should', 1
spendthrift, 1
hurts, 1
easing., 1
ulcer!, 1
back., 1
words?, 1
cut, 1
church!, 1
sanctuarize;, 1
bounds., 1
close, 1
chamber., 1
home., 1
praise, 1
excellence, 2
varnish, 1
Frenchman, 1
wager, 4
heads., 2
He,, 1
remiss,, 1
contriving,, 1
peruse, 1
foils;, 1
shuffling,, 1
unbated,, 1
practice,, 1
Requite, 1
do't!, 1
anoint, 1
bought, 1
mountebank,, 1
dip, 1
knife, 1
cataplasm, 1
rare,, 1
Collected, 1
simples, 1
scratch'd, 1
contagion,, 1
slightly,, 1
Weigh, 1
convenience, 1
shape., 1
performance., 1
assay'd., 1
project, 1
second,, 1
cunnings-, 1
ha't!, 1
motion, 1
dry-, 1
bouts, 1
end-, 1
prepar'd, 1
chalice, 1
nonce;, 1
whereon, 1
sipping,, 1
chance, 1
venom'd, 1
stuck,, 1
there.-, 1
stay,, 1
noise,, 1
queen?, 1
tread, 1
another's, 1
heel,, 1
sister's, 1
drown'd,, 1
Drown'd!, 1
where?, 1
willow, 1
aslant, 1
brook,, 1
hoar, 1
glassy, 1
stream., 1
fantastic, 1
garlands, 1
crowflowers,, 1
nettles,, 1
daisies,, 1
purples,, 1
liberal, 2
shepherds, 1
grosser, 1
name,, 1
maids, 1
pendant, 1
boughs, 1
coronet, 1
Clamb'ring, 1
hang,, 1
envious, 1
sliver, 1
broke,, 1
weedy, 1
trophies, 1
weeping, 1
brook., 1
clothes, 1
mermaid-like,, 1
chaunted, 1
snatches, 1
tunes,, 1
incapable, 1
distress,, 1
indued, 1
element;, 1
garments,, 1
Pull'd, 1
melodious, 1
muddy, 1
drown'd?, 1
Drown'd,, 1
drown'd., 1
water, 5
tears;, 1
trick;, 1
holds,, 1
blaze, 1
folly, 1
douts, 1
churchyard., 1
spades, 1
pickaxes]., 1
Clown., 33
burial, 1
wilfully, 1
seeks, 1
salvation?, 1
Other., 12
crowner, 1
burial., 3
drown'd, 2
defence?, 1
se, 1
offendendo;, 1
else., 1
point:, 1
wittingly,, 1
argues, 1
act;, 1
branches-it, 1
perform;, 1
argal,, 1
wittingly., 1
Goodman, 1
Delver!, 1
water;, 1
man;, 1
nill, 1
goes-, 1
drowns, 1
Argal,, 2
shortens, 1
law?, 1
is't-, 1
crowner's, 1
quest, 1
law., 1
ha', 1
an't?, 1
gentlewoman,, 1
say'st!, 1
folk, 1
count'nance, 1
even-Christen., 1
spade!, 1
ancient, 1
gard'ners,, 1
ditchers,, 1
grave-makers., 1
Adam's, 1
profession., 1
gentleman?, 1
heathen?, 1
Scripture?, 1
Scripture, 1
Adam, 1
digg'd., 1
dig, 2
answerest, 1
thyself-, 1
builds, 2
mason,, 2
shipwright,, 2
carpenter?, 2
gallows-maker;, 1
frame, 1
outlives, 1
tenants., 1
gallows, 3
ill., 1
built, 1
church., 1
To't, 1
unyoke., 1
tell!, 1
To't., 1
Mass,, 1
tell., 1
afar, 2
Cudgel, 1
mend, 1
pace, 1
beating;, 1
ask'd, 1
next,, 1
grave-maker.', 1
houses, 1
lasts, 1
doomsday., 1
Yaughan;, 1
stoup, 1
liquor., 1
Second, 1
Clown.], 1
[Clown, 1
digs, 1
sings., 1
Methought, 2
sweet;, 1
contract-, 1
O-, 1
for-, 1
a-, 3
behove,, 1
there-, 1
nothing-, 1
Has, 1
business,, 1
sings, 1
grave-making?, 1
Custom, 1
Property, 1
easiness., 1
employment, 1
daintier, 1
stealing, 1
steps, 1
clawed, 1
clutch,, 1
shipped, 1
intil, 1
such., 1
[Throws, 1
skull.], 3
skull, 4
knave, 3
jowls, 1
ground,as, 1
Cain's, 1
jawbone,, 1
Politician,, 1
o'erreaches;, 1
circumvent, 1
might,, 1
morrow,, 1
lord?', 1
Such-a-one,, 1
prais'd, 2
Such-a-one's, 1
it-, 1
Lady, 1
Worm's,, 1
chapless,, 1
knock'd, 1
mazzard, 1
sexton's, 1
spade., 1
revolution,, 1
see't., 1
bones, 1
breeding, 1
loggets, 1
Mine, 2
ache, 1
on't., 1
pickaxe, 1
spade,, 2
shrouding, 1
sheet;, 1
Pit, 1
clay, 2
guest, 2
Throws, 1
[another, 1
skull]., 1
lawyer?, 1
quiddits, 1
quillets,, 1
cases,, 1
tenures,, 1
tricks?, 1
knock, 1
sconce, 1
dirty, 1
shovel,, 1
battery?, 1
Hum!, 1
buyer, 1
statutes,, 1
recognizances,, 1
fines,, 2
vouchers,, 1
recoveries., 1
recovery, 1
recoveries,, 1
dirt?, 1
vouchers, 1
vouch, 1
purchases,, 1
breadth, 1
indentures?, 1
conveyances, 1
box;, 1
inheritor, 1
jot, 1
parchment, 1
sheepskins?, 1
calveskins, 1
sheep, 1
calves, 1
grave's, 1
sirrah?, 1
Mine,, 1
pit, 1
liest, 2
on't,, 1
thine., 1
quick;, 1
liest., 1
lie,, 2
neither., 1
woman,, 1
she's, 1
absolute, 2
is!, 2
card,, 1
equivocation, 1
undo, 1
years, 1
taken, 2
picked, 1
toe, 1
heel, 1
courtier, 1
kibe.-, 1
grave-maker?, 1
year,, 1
overcame, 1
since?, 1
Cannot, 1
Every, 1
born-, 1
because, 1
or,, 1
Why?, 1
'Twill, 1
he., 1
strangely,, 1
say., 1
strangely?, 1
losing, 1
wits., 1
ground?, 1
sexton, 1
boy, 1
years., 2
rot?, 1
pocky, 1
corses, 1
now-a-days, 1
eight, 1
year, 1
nine, 2
tanner, 1
another?, 1
tann'd, 1
while;, 1
decayer, 1
whoreson, 1
lien, 1
three-and-twenty, 1
whoreson,, 1
fellow's, 1
was?, 1
pestilence, 1
rogue!, 1
pour'd, 1
flagon, 1
skull,, 2
Yorick's, 1
jester., 1
This?, 1
E'en, 3
[Takes, 1
Yorick!, 1
fancy., 1
tunes., 1
abhorred, 1
gorge, 1
rises, 1
hung, 1
lips, 1
kiss'd, 1
oft., 1
gibes, 1
gambols?, 1
songs?, 1
flashes, 1
merriment, 1
roar?, 1
grinning?, 1
Quite, 1
chap-, 1
fall'n?, 1
lady's, 1
chamber,, 1
paint, 1
inch, 1
thick,, 1
Prithee,, 1
thing., 1
Alexander, 5
earth?, 1
smelt, 1
Pah!, 1
[Puts, 1
return,, 1
trace, 2
dust, 3
stopping, 1
bunghole?, 1
consider, 2
curiously,, 1
jot;, 1
enough,, 1
likelihood, 1
died,, 1
buried,, 1
returneth, 1
dust;, 1
earth;, 2
loam;, 1
loam, 1
(whereto, 1
converted), 1
beer, 1
barrel?, 1
Imperious, 1
Caesar,, 1
clay,, 1
Might, 1
hole, 1
wall, 1
winter's, 1
flaw!, 1
aside!, 1
King-, 1
[priests, 1
with], 1
coffin, 1
[in, 1
procession],, 1
attendant.], 1
courtiers., 1
follow?, 1
maimed, 1
rites?, 1
betoken, 1
Fordo, 1
Couch, 1
[Retires, 1
ceremony, 2
youth., 1
Mark., 1
obsequies, 1
enlarg'd, 1
warranty., 1
doubtful;, 1
o'ersways, 1
order,, 1
unsanctified, 1
lodg'd, 1
trumpet., 1
charitable, 1
Shards,, 1
flints,, 1
pebbles, 1
thrown, 1
allow'd, 1
virgin, 1
crants,, 1
strewments,, 1
bringing, 1
profane, 1
requiem, 1
peace-parted, 1
souls., 1
unpolluted, 1
violets, 1
spring!, 1
churlish, 1
priest,, 1
minist'ring, 1
howling., 1
Sweets, 1
sweet!, 1
[Scatters, 1
flowers.], 1
hop'd, 1
bride-bed, 1
deck'd,, 1
strew'd, 1
grave., 2
treble, 2
Fall, 1
ingenious, 1
Depriv'd, 1
of!, 1
Leaps, 1
pile, 1
o'ertop, 1
Pelion, 1
skyish, 1
blue, 1
Olympus., 1
[comes, 1
forward], 1
Bears, 1
emphasis?, 1
Conjures, 1
wand'ring, 1
wonder-wounded, 1
hearers?, 1
[Leaps, 1
[Grapples, 1
pray'st, 1
throat;, 1
For,, 1
splenitive, 1
dangerous,, 1
hand!, 1
Pluck, 1
thein, 1
asunder., 1
Gentlemen!, 1
quiet., 1
[The, 2
Attendants, 2
grave.], 1
Until, 1
eyelids, 1
wag., 1
theme?, 1
Forty, 1
brothers, 1
(with, 1
love), 1
sum., 1
forbear, 1
thou't, 1
Woo't, 2
weep?, 1
woo't, 3
fight?, 1
thyself?, 1
esill?, 1
crocodile?, 1
whine?, 1
outface, 1
leaping, 1
prate, 1
mountains,, 1
Millions, 1
acres, 1
Singeing, 1
zone,, 1
Ossa, 1
wart!, 1
thou'lt, 1
rant, 1
thou., 1
madness;, 1
Anon,, 1
female, 1
dove, 1
couplets, 1
drooping., 1
Hear, 1
may,, 1
cat, 1
mew,, 1
dog, 1
day., 1
Laertes], 1
Strengthen, 1
night's, 1
push.-, 1
monument., 1
see;, 1
proceeding, 1
other., 1
circumstance?, 1
Worse, 1
mutinies, 1
bilboes., 1
Rashly-, 1
rashness, 1
indiscretion, 1
plots, 2
pall;, 1
learn, 1
ends,, 1
Rough-hew, 1
will-, 1
certain., 1
Up, 1
cabin,, 1
sea-gown, 1
scarf'd, 1
dark, 1
Grop'd, 1
Finger'd, 1
packet,, 1
withdrew, 1
(My, 1
forgetting, 1
manners), 1
unseal, 1
grand, 1
commission;, 3
found,, 1
knavery!),, 1
exact, 1
several, 1
sorts, 1
health,, 1
England's, 1
With,, 1
hoo!, 1
bugs, 1
goblins, 1
life-, 1
supervise,, 1
bated,, 1
axe,, 1
read, 1
leisure., 1
proceed?, 1
benetted, 1
villanies,, 1
brains,, 1
sat, 1
Devis'd, 1
wrote, 1
fair., 1
statists, 1
baseness, 1
write, 1
labour'd, 1
learning;, 1
yeoman's, 1
Wilt, 1
wrote?, 1
earnest, 1
conjuration, 1
tributary,, 1
flourish,, 1
peace, 2
wheaten, 1
garland, 1
comma, 1
'tween, 1
amities,, 1
such-like, 1
as's, 1
view, 1
contents,, 1
debatement, 1
further,, 1
less,, 2
shriving, 1
allow'd., 1
seal'd?, 1
ordinant., 1
signet, 1
purse,, 1
model, 1
seal;, 1
Folded, 1
Subscrib'd, 1
gave't, 1
impression,, 1
safely,, 1
changeling, 1
known., 1
sea-fight;, 1
sequent, 1
employment!, 1
conscience;, 1
insinuation, 1
grow., 1
incensed, 1
points, 1
mighty, 1
opposites., 1
thinks't, 1
upon-, 1
whor'd, 1
mother;, 1
Popp'd, 1
hopes;, 1
Thrown, 1
angle, 1
Proper, 1
coz'nage-, 1
perfect, 1
quit, 2
arm?, 1
evil?, 1
short;, 1
interim, 1
mine,, 1
'one.', 1
sorry,, 1
portraiture, 1
his., 1
favours., 1
bravery, 1
tow'ring, 1
passion., 1
here?, 2
Osr., 25
lordship, 4
[Aside, 1
Horatio], 2
waterfly?, 1
Hamlet], 3
gracious;, 1
fertile., 1
beasts,, 1
crib, 1
mess., 1
chough;, 1
spacious, 1
possession, 1
dirt., 1
leisure,, 1
diligence, 1
spirit., 2
bonnet, 1
use., 1
lordship,, 1
hot., 1
cold;, 1
northerly., 1
sultry, 1
complexion., 1
Exceedingly,, 1
sultry,, 1
'twere-, 1
how., 1
bade, 1
matter-, 1
[Hamlet, 1
hat.], 1
newly, 1
Laertes;, 1
gentleman,, 1
differences,, 1
society, 1
showing., 1
feelingly, 1
card, 1
calendar, 1
gentry;, 1
definement, 1
perdition, 1
though,, 1
inventorially, 1
dozy, 1
arithmetic, 1
yaw, 1
sail., 1
verity, 1
extolment,, 1
article,, 1
infusion, 1
dearth, 1
rareness, 1
diction, 1
semblable, 1
mirror,, 1
umbrage,, 1
infallibly, 1
concernancy,, 1
wrap, 1
rawer, 1
Sir?, 1
Hor, 1
tongue?, 1
really., 1
nomination, 1
empty, 1
All's, 1
spent., 1
ignorant-, 1
ignorant, 1
is-, 1
compare, 1
excellence;, 1
weapon;, 1
imputation, 1
meed, 1
unfellowed., 1
weapon?, 1
Rapier, 1
dagger., 1
weapons-, 1
wager'd, 1
six, 3
Barbary, 2
horses;, 1
impon'd,, 2
poniards,, 1
assigns,, 2
girdle,, 1
hangers,, 1
Three, 1
carriages,, 3
fancy,, 1
responsive, 1
hilts,, 1
conceit., 1
carriages?, 1
edified, 1
margent, 1
hangers., 1
germane, 1
sides., 2
hangers, 1
Six, 1
horses, 1
swords,, 1
liberal-conceited, 1
carriages:, 1
bet, 1
Danish., 1
passes, 1
exceed, 1
hits;, 1
nine,, 1
trial, 1
trial., 1
hall., 2
breathing, 1
foils, 3
brought,, 1
win, 2
can;, 1
hits., 1
redeliver, 1
lordship., 1
Yours,, 1
Osric.], 1
turn., 1
lapwing, 1
shell, 1
dug, 1
bevy, 1
drossy, 1
dotes, 1
encounter-, 1
yesty, 1
collection,, 1
carries, 1
fann'd, 1
winnowed, 1
opinions;, 1
trial-the, 1
bubbles, 1
Lord., 4
commended, 1
brings, 1
attend, 1
constant, 1
purposes;, 1
fitness, 1
speaks,, 1
ready;, 1
whensoever,, 1
provided, 1
able, 1
instructs, 1
Lord.], 1
wager,, 1
continual, 1
practice., 1
odds., 2
all's, 1
-, 1
foolery;, 1
gaingiving, 1
woman., 1
dislike, 1
anything,, 1
forestall, 1
fit., 1
whit,, 1
defy, 1
augury;, 1
sparrow., 1
come',, 1
now;, 1
come:, 1
readiness, 1
leaves,, 1
betimes?, 1
gauntlets., 1
flagons, 1
wine, 2
Laertes', 1
Hamlet's.], 1
pardon,, 1
wrong;, 1
pardon't,, 1
punish'd, 1
distraction., 1
honour,, 1
exception, 1
Roughly, 1
awake,, 1
proclaim, 1
Was't, 1
wrong'd, 1
away,, 1
denies, 1
faction, 1
wrong'd;, 1
audience,, 1
disclaiming, 1
purpos'd, 1
evil, 1
Free, 1
generous, 1
arrow, 1
hurt, 1
satisfied, 1
case, 1
aloof,, 1
reconcilement, 1
elder, 1
masters, 1
ungor'd., 1
offer'd, 1
embrace, 2
foils., 1
foil,, 1
ignorance, 1
darkest, 1
Stick, 1
bad., 1
foils,, 1
Osric., 2
Cousin, 1
wager?, 1
odds, 1
weaker, 1
side., 1
both;, 1
better'd,, 1
heavy;, 1
length?, 1
Prepare, 1
stoups, 1
hit,, 2
exchange,, 1
battlements, 1
ordnance, 2
cup, 1
union, 2
Richer, 1
successive, 1
kings, 1
crown, 1
worn., 1
cups;, 1
kettle, 1
cannoneer, 1
without,, 1
cannons, 1
'Now, 1
Hamlet.', 1
begin., 1
judges,, 1
One., 1
Judgment!, 1
palpable, 1
hit., 2
drink., 2
pearl, 1
thine;, 1
health., 1
[Drum;, 1
trumpets, 1
sound;, 1
[within]., 1
cup., 2
bout, 1
first;, 1
(They, 1
play.), 1
touch,, 1
touch;, 1
confess't., 1
win., 1
fat,, 1
scant, 1
breath., 1
napkin,, 1
rub, 1
brows., 1
carouses, 1
madam!, 1
Drinks., 1
poison'd, 1
cup;, 1
late., 2
madam;, 1
face., 1
think't., 1
conscience., 1
third,, 1
Laertes!, 1
dally., 1
Pass, 1
afeard, 1
[Laertes, 2
wounds, 2
scuffling,, 1
rapiers,, 1
[and, 1
Laertes]., 1
Part, 1
them!, 1
bleed, 1
woodcock, 1
springe,, 1
treachery., 1
Queen?, 1
sounds, 1
bleed., 1
drink!, 2
poison'd., 2
[Dies.], 1
villany!, 1
Ho!, 1
lock'd., 1
Treachery!, 1
falls.], 1
medicine, 1
treacherous, 1
Unbated, 1
envenom'd., 1
rise, 1
envenom'd, 1
too?, 1
Then,, 1
venom,, 1
work., 1
Hurts, 1
Treason!, 1
treason!, 1
hurt., 1
murd'rous,, 1
Dane,, 1
Drink, 1
potion!, 1
dies., 1
serv'd., 1
temper'd, 1
Exchange, 1
forgiveness, 1
Dies., 2
Wretched, 1
chance,, 1
mutes, 1
sergeant,, 1
Death,, 2
arrest), 1
liv'st;, 1
aright, 1
unsatisfied., 1
liquor, 1
left., 1
th'art, 1
go!, 1
ha't., 1
wounded, 1
(Things, 1
standing, 1
unknown), 1
Absent, 1
felicity, 1
pain,, 1
story., 1
[March, 2
within.], 2
conquest, 1
volley., 1
o'ercrows, 1
lights, 1
dying, 1
occurrents,, 1
solicited-, 1
silence., 1
cracks, 1
flights, 1
angels, 1
drum, 1
Ambassadors,, 1
Drum,, 1
Colours,, 1
Fort., 4
see?, 1
cease, 1
search., 1
quarry, 1
havoc., 1
cell, 1
princes, 1
bloodily, 1
Ambassador., 1
dismal;, 1
affairs, 1
bearing, 1
fulfill'd, 1
thanks?, 1
ability, 1
since,, 1
wars,, 1
arriv'd,, 1
High, 1
placed, 1
view;, 1
unknowing, 1
about., 1
carnal,, 1
acts;, 1
accidental, 1
judgments,, 1
casual, 1
slaughters;, 1
deaths, 1
cause;, 1
upshot,, 1
purposes, 1
mistook, 1
Fall'n, 1
inventors', 1
deliver., 1
noblest, 1
audience., 1
claim, 1
vantage, 1
invite, 1
also, 1
perform'd,, 1
minds, 1
errors, 1
happen., 1
captains, 1
Bear, 1
stage;, 1
likely,, 1
royally;, 1
soldiers', 1
rites, 1
war, 1
loudly, 1
bodies., 1
Becomes, 1
field, 1
shoot., 1
marching;, 1
peal, 1
END, 1
